"player_key","player_id","url","editorial_team_full_name","editorial_team_abbr","editorial_team_url","is_keeper","uniform_number","display_position","image_url","is_undroppable","position_type","primary_position","eligible_positions","eligible_positions_to_add","has_player_notes","has_recent_player_notes","player_notes_last_timestamp","selected_position","is_editable","owner_email","owner_guid","team_code","date_captured","season","full_name","first_name","last_name","status","starting_status","on_disabled_list"
"431.p.10881","10881","https://sports.yahoo.com/mlb/players/10881","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': '1', 'cost': None, 'kept': '1'}","17","1B,2B,3B","https://s.yimg.com/iu/api/res/1.2/ww7lw69HfZ3RP_tk1toG9g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/10881.png","0","B","1B","['1B', '2B', '3B', 'Util']","","","","","2B","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Isaac Paredes","Isaac","Paredes","","",""
"431.p.9507","9507","https://sports.yahoo.com/mlb/players/9507","Cleveland Guardians","CLE","https://sports.yahoo.com/mlb/teams/cleveland/","{'status': '1', 'cost': None, 'kept': '1'}","11","3B","https://s.yimg.com/iu/api/res/1.2/ebQ6RldC477zABAZUJQq3g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/9507.png","1","B","3B","['3B', 'Util']","","1","1","1711321642","3B","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","José Ramírez","José","Ramírez","","",""
"431.p.10234","10234","https://sports.yahoo.com/mlb/players/10234","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","7","SS","https://s.yimg.com/iu/api/res/1.2/eD1VPJzr9ljrDX7Tam7_4g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/10234.1.png","0","B","SS","['SS', 'Util']","","","","","SS","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Dansby Swanson","Dansby","Swanson","","",""
"431.p.9385","9385","https://sports.yahoo.com/mlb/players/9385","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': None, 'cost': None, 'kept': None}","20","OF","https://s.yimg.com/iu/api/res/1.2/liF9cxruDpaUVP6tvR1ung--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9385.png","0","B","OF","['OF', 'Util']","","","","","OF","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Marcell Ozuna","Marcell","Ozuna","","",""
"431.p.9876","9876","https://sports.yahoo.com/mlb/players/9876","New York Mets","NYM","https://sports.yahoo.com/mlb/teams/ny-mets/","{'status': None, 'cost': None, 'kept': None}","9","OF","https://s.yimg.com/iu/api/res/1.2/jrM9H.wY4v5_QTxhDUeYGQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04052023/9876.png","0","B","OF","['OF', 'Util']","","","","","OF","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Brandon Nimmo","Brandon","Nimmo","","",""
"431.p.10917","10917","https://sports.yahoo.com/mlb/players/10917","Oakland Athletics","OAK","https://sports.yahoo.com/mlb/teams/oakland/","{'status': None, 'cost': None, 'kept': None}","25","OF","https://s.yimg.com/iu/api/res/1.2/yW6A_UPZj4pYZtwQhOkv7Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03112024/10917.png","0","B","OF","['OF', 'Util']","","1","","1710976484","OF","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Brent Rooker","Brent","Rooker","","",""
"431.p.10480","10480","https://sports.yahoo.com/mlb/players/10480","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': '1', 'cost': None, 'kept': '1'}","30","OF","https://s.yimg.com/iu/api/res/1.2/SeaejinkX8Rv.z8B5UrDVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/10480.png","1","B","OF","['OF', 'Util']","","1","","1711198612","Util","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Kyle Tucker","Kyle","Tucker","","",""
"431.p.9606","9606","https://sports.yahoo.com/mlb/players/9606","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","13","3B","https://s.yimg.com/iu/api/res/1.2/5NeC.ePNnERI_gJGvfBk7A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/9606.png","0","B","3B","['3B', 'Util']","","1","","1710769567","Util","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Max Muncy","Max","Muncy","","",""
"431.p.10666","10666","https://sports.yahoo.com/mlb/players/10666","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': None, 'cost': None, 'kept': None}","25","1B,OF","https://s.yimg.com/iu/api/res/1.2/v9LVNGEH3IPxaGaWga4J0w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/10666.png","0","B","1B","['1B', 'OF', 'Util']","","1","","1710983499","BN","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Anthony Santander","Anthony","Santander","","",""
"431.p.9610","9610","https://sports.yahoo.com/mlb/players/9610","Seattle Mariners","SEA","https://sports.yahoo.com/mlb/teams/seattle/","{'status': None, 'cost': None, 'kept': None}","3","SS","https://s.yimg.com/iu/api/res/1.2/E2xN9qzZMUKKZUhShTntnQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03222023/9610.png","0","B","SS","['SS', 'Util']","","1","","1710802596","BN","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","J.P. Crawford","J.P.","Crawford","","",""
"431.p.10148","10148","https://sports.yahoo.com/mlb/players/10148","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': None, 'cost': None, 'kept': None}","7","SP","https://s.yimg.com/iu/api/res/1.2/hLtfP.olIsGHS5sDJfDJ0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/10148.png","0","P","SP","['SP', 'P']","","1","","1711225632","SP","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Blake Snell","Blake","Snell","","",""
"431.p.10683","10683","https://sports.yahoo.com/mlb/players/10683","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","37","SP,RP","https://s.yimg.com/iu/api/res/1.2/C_YuBHWEoLC4AW4TjJHKOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/10683.png","0","P","SP","['SP', 'RP', 'P']","","1","1","1711289309","SP","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Nick Pivetta","Nick","Pivetta","","",""
"431.p.11116","11116","https://sports.yahoo.com/mlb/players/11116","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': '1', 'cost': None, 'kept': '1'}","23","SP","https://s.yimg.com/iu/api/res/1.2/UC80nxOMvHAcrNzTXBmqlg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03142023/11116.png","0","P","SP","['SP', 'P']","","1","1","1711282195","SP","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Zac Gallen","Zac","Gallen","","",""
"431.p.12614","12614","https://sports.yahoo.com/mlb/players/12614","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': None, 'cost': None, 'kept': None}","78","RP","https://s.yimg.com/iu/api/res/1.2/j.DKbMgk7Rs3Gl.BoywDvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/12614.png","0","P","RP","['RP', 'P']","","","","","RP","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Yennier Cano","Yennier","Cano","","",""
"431.p.10432","10432","https://sports.yahoo.com/mlb/players/10432","Miami Marlins","MIA","https://sports.yahoo.com/mlb/teams/miami/","{'status': None, 'cost': None, 'kept': None}","66","RP","https://s.yimg.com/iu/api/res/1.2/GyGYQ3lAO2mH725EhWIWdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03112024/10432.png","0","P","RP","['RP', 'P']","","1","1","1711310413","RP","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Tanner Scott","Tanner","Scott","","",""
"431.p.9779","9779","https://sports.yahoo.com/mlb/players/9779","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","51","RP","https://s.yimg.com/iu/api/res/1.2/wLBBTEXp5wZl_QWK8BUYsg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03012024/9779.png","0","P","RP","['RP', 'P']","","1","","1710530922","P","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Hector Neris","Hector","Neris","","",""
"431.p.12330","12330","https://sports.yahoo.com/mlb/players/12330","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': '1', 'cost': None, 'kept': '1'}","66","SP","https://s.yimg.com/iu/api/res/1.2/.a7zHqlrKbh32vgD5lEHvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/12330.png","0","P","SP","['SP', 'P']","","1","1","1711289058","P","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Brayan Bello","Brayan","Bello","","",""
"431.p.10627","10627","https://sports.yahoo.com/mlb/players/10627","Miami Marlins","MIA","https://sports.yahoo.com/mlb/teams/miami/","{'status': None, 'cost': None, 'kept': None}","44","SP","https://s.yimg.com/iu/api/res/1.2/mVmyM0v8s08QVmXkDfKBCQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/10627.png","0","P","SP","['SP', 'P']","","","","","P","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Jesús Luzardo","Jesús","Luzardo","","",""
"431.p.11709","11709","https://sports.yahoo.com/mlb/players/11709","Washington Nationals","WSH","https://sports.yahoo.com/mlb/teams/washington/","{'status': None, 'cost': None, 'kept': None}","67","RP","https://s.yimg.com/iu/api/res/1.2/Ko44TE1HEQLjIPiH4AThEA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03102023/11709.png","0","P","RP","['RP', 'P']","","1","","1711114734","BN","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Kyle Finnegan","Kyle","Finnegan","","",""
"431.p.11193","11193","https://sports.yahoo.com/mlb/players/11193","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': None, 'cost': None, 'kept': None}","31","RP","https://s.yimg.com/iu/api/res/1.2/KNhcFwqLljSzBPU9Xa_O9A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/11193.png","0","P","RP","['RP', 'P']","","","","","BN","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Joel Payamps","Joel","Payamps","","",""
"431.p.10152","10152","https://sports.yahoo.com/mlb/players/10152","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': None, 'cost': None, 'kept': None}","40","RP","https://s.yimg.com/iu/api/res/1.2/R7wokO3Zdi.eI8qjR_8VVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/02292024/10152.png","0","P","RP","['RP', 'P']","","1","","1710767526","BN","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Reynaldo López","Reynaldo","López","","",""
